entity_id,type,order_id,payment_id,method,currency,debit_paise,credit_paise,amount_paise,fee_paise,tax_paise,settlement_id,settled_at,settlement_utr,settlement_status,settlement_net_amount_paise,settlement_fee_paise,settlement_tax_paise,settlement_created_at
pay_1n02ffcl2742pa,payment,order_8hf8zbvh5rzeoa,pay_1n02ffcl2742pa,upi,INR,0,48800,48800,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_3db019vfi2mzen,payment,order_gzscl52hv8nqsu,pay_3db019vfi2mzen,card,INR,0,39203,40151,803,145,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_8gs6q9pe8wbtw3,payment,"  ORDER_9Q4FTWHV2U2XJV  ",pay_8gs6q9pe8wbtw3,netbanking,INR,0,14779,15100,272,49,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_8hv4sv1dgtwhrn,payment,order_2ahkeiy96ttbjz,pay_8hv4sv1dgtwhrn,upi,INR,0,17851,17851,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_8o957ikp8w5xri,payment,order_jr014xixtqzznl,pay_8o957ikp8w5xri,upi,INR,0,66525,66525,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_9o4fc4a7vlcy68,payment,order_4obgvyq7g95ho3,pay_9o4fc4a7vlcy68,upi,INR,0,810600,810600,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_bd8em427texx6t,payment,order_l23il5h97i91ik,pay_bd8em427texx6t,upi,INR,0,125500,125500,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
"  PAY_E3QR1KCJJUJY8T  ",payment,order_ym15au7oxbianl,pay_e3qr1kcjjujy8t,upi,INR,0,21700,21700,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_ftxq2c4u29r6e9,payment,"ORDEr_hj02hwylj9833t  ",pay_ftxq2c4u29r6e9,upi,INR,0,40841,40841,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_km3a0ew64myc9p,payment," order_1vduw8oxoz82vx ",pay_km3a0ew64myc9p,upi,INR,0,35600,35600,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_s7fqt6zorsf2nd,payment,order_50kfcgdjjtm8y6,pay_s7fqt6zorsf2nd,card,INR,0,143336,146800,2936,528,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_sufpqzijsp3bin,payment,order_cdzenqgl47j5b1,pay_sufpqzijsp3bin,upi,INR,0,181000,181000,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_to8g1xcrhd0eoh,payment,order_263673s23hjsn3,pay_to8g1xcrhd0eoh,upi,INR,0,134300,134300,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_vrgbzzkjmbh9u9,payment,order_mhw5l2oe5na0w5,pay_vrgbzzkjmbh9u9,netbanking,INR,0,9690,9900,178,32,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z,386139761654,processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_ydvq57nceeuj7z,payment,order_gzy2n4eraxrokv,pay_ydvq57nceeuj7z,upi,INR,0,9900,9900,0,0,setl_ocr77lsfmxxypj,2025-05-23T05:30:00Z," 386139761654",processed,1699625,4189,754,2025-05-23T05:30:00Z
pay_0cen3pqqrg0d7k,payment,order_a40j3h73qc0jxn,pay_0cen3pqqrg0d7k,card,INR,0,266069,272500,5450,981,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_6kfri3lyrczov1,payment,"  ORDEr_ozvjsu8exd4nz1  ",pay_6kfri3lyrczov1,upi,INR,0,24500,24500,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_8pa8kay4w73wwo,payment,order_cc77q6kcggot5z,pay_8pa8kay4w73wwo,upi,INR,0,87300,87300,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_cnmmh1rhk8j8gz,payment,order_cjqwbecc02gr4k,pay_cnmmh1rhk8j8gz,upi,INR,0,9900,9900,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_e5kx8djw9zfvvc,payment,order_hl6idosz6lbbd5,pay_e5kx8djw9zfvvc,netbanking,INR,0,10864,11100,200,36,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_e84gvkffxngrsr,payment,order_q6t2ogyqc1whmy,pay_e84gvkffxngrsr,upi,INR,0,69200,69200,0,0,"  SETL_hopq8hgi818b43  ",2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_elgwz20gnfsvwb,payment,order_masvpu43gvbcwv,pay_elgwz20gnfsvwb,card,INR,0,38275,39200,784,141,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_fohcx6jk7jtepo,payment,order_i4xshvyhknz7yk,pay_fohcx6jk7jtepo,upi,INR,0,21000,21000,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
" PAY_GM75KAIHNBZ6CQ  ",payment,order_vg9bbalhbw0oxz,pay_gm75kaihnbz6cq,upi,INR,0,68600,68600,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
PAY_J5EO0B1YOREOL7,payment,order_l02r5jbu6sx3xy,pay_j5eo0b1yoreol7,upi,INR,0,43100,43100,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,"300030675231  ",processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_kqfd0cev9i3ii4,payment,order_4v2ki535ier7bc,pay_kqfd0cev9i3ii4,card,INR,0,200740,205592,4112,740,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_l3b4rp373xndpf,payment,order_sn4eii44y2nvfm,pay_l3b4rp373xndpf,upi,INR,0,18300,18300,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
"PAY_nmclgt22lhsrj5 ",payment,order_5zli6vfakmwl4h,pay_nmclgt22lhsrj5,upi,INR,0,213100,213100,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_pr8ljvuwgjjmo9,payment,order_xdy5d09z1yetf0,pay_pr8ljvuwgjjmo9,netbanking,INR,0,55449,56653,1020,184,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_qz7zwgbed5ilyw,payment,order_9srukslmyvdi20,pay_qz7zwgbed5ilyw,wallet,INR,0,181756,186600,4105,739,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_tj2x66lejyu15j,payment,order_4nyz05eqdrdlcu,pay_tj2x66lejyu15j,upi,INR,0,20600,20600,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_tkdzl26dr3e9gz,payment,order_9u6pumvl0kq4z9,pay_tkdzl26dr3e9gz,netbanking,INR,0,9690,9900,178,32,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_v1ro27m9s1pzor,payment,order_0pgv4m23oobf2d,pay_v1ro27m9s1pzor,card,INR,0,133864,137100,2742,494,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_vfnlkuwg9mkaz6,payment,order_z595ektsgcq3u9,pay_vfnlkuwg9mkaz6,upi,INR,0,12200,12200,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_w1836lia6ajm7p,payment,order_rpz2l4mzyfxqde,PAY_W1836LIA6AJM7P,upi,INR,0,116100,116100,0,0," setl_hopq8hgi818b43",2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_x7z9sl4rszsf6h,payment,order_5xryqb9y7u49dj,pay_x7z9sl4rszsf6h,wallet,INR,0,155457,159600,3511,632,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_xbgq0sy4i7yvow,payment,order_4njkaogqmz1ucs,pay_xbgq0sy4i7yvow,upi,INR,0,13328,13328,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
pay_xv1uyavdtl46qt,payment," ORDEr_hs6awedzt7xcz4",pay_xv1uyavdtl46qt,upi,INR,0,20100,20100,0,0,setl_hopq8hgi818b43,2025-05-24T05:30:00Z,300030675231,processed,1789492,22102,3979,2025-05-24T05:30:00Z
adj_07mjfro065m3yh,adjustment,,,,,1202400,0,1202400,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
PAY_0PLCVXZFW3E2BP,payment," order_gw6julwcktdeg3 ",pay_0plcvxzfw3e2bp,upi,INR,0,354500,354500,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_3hyjjxjaafot93,payment,order_l0z7z9y8x8ldp1,pay_3hyjjxjaafot93,upi,INR,0,69700,69700,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_5xo93gpz5qldt4,payment,order_jf9ac9igh0fsh3,pay_5xo93gpz5qldt4,wallet,INR,0,28832,29600,651,117,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_6nkih7nxqrliaz,payment,order_jppef9d2nabc2c,pay_6nkih7nxqrliaz,upi,INR,0,9900,9900,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_72tj310nr01wmd,payment,order_zn43oftxvkym0e," PAY_72tj310nr01wmd ",upi,INR,0,456200,456200,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_dxthqn3snumyaf,payment,order_20iy99nfptew9n," pay_dxthqn3snumyaf  ",upi,INR,0,26000,26000,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_g78ml60ilgu6z2,payment,order_4v6nubnh0hyh2k,pay_g78ml60ilgu6z2,upi,INR,0,104908,104908,0,0," SETL_8j85mux17ql4nb",2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_h0utvk8e0dn71w,payment," order_ehi4ae2dqk8n5n",pay_h0utvk8e0dn71w,upi,INR,0,215000,215000,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_jydx0dc9vdmmy6,payment,order_p7s16nfufyc3cu,pay_jydx0dc9vdmmy6,upi,INR,0,34700,34700,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_vfeecm0ok3hhsn,payment,order_icg8s5c3m22cjz,pay_vfeecm0ok3hhsn,card,INR,0,33048,33847,677,122,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_vu5if1h4r3v2u9,payment,order_2mzbca345y5wzr,pay_vu5if1h4r3v2u9,upi,INR,0,22100,22100,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_ysn40k8w0vtanj,payment,order_1tnzwd5k07qt29,pay_ysn40k8w0vtanj,upi,INR,0,31383,31383,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_ytljr99rt0adaf,payment,order_dxdtazqr891ug5,pay_ytljr99rt0adaf,card,INR,0,100374,102800,2056,370,"SETL_8j85mux17ql4nb  ",2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
rfnd_pr69qkf89y6h3g,refund,order_9cvnfkt2sz567n,pay_aixbrefz3r2fmt,,INR,11500,0,11500,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
rfnd_tm8jontd1rxgpg,refund,order_6cui90ytcap9ij,pay_vkv14w84g7u2k0,,INR,9900,0,9900,0,0,setl_8j85mux17ql4nb,2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
rfnd_zqfs11zfgbzs83,refund,order_q6gstbjnahy428,pay_yil8t4zqvrw0yq,,INR,223474,0,223474,0,0," SETL_8J85MUX17QL4NB ",2025-05-25T05:30:00Z,902829468813,processed,39371,3384,609,2025-05-25T05:30:00Z
pay_15pmyzixqghyr0,payment,order_76yi0i4jtjqluk,pay_15pmyzixqghyr0,upi,INR,0,9900,9900,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_3wo41gtjeqwpzc,payment,order_m1k1iprthkfbed,pay_3wo41gtjeqwpzc,upi,INR,0,1881100,1881100,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_4hako9xqbf19e0,payment,order_837svxgnr3xevw,pay_4hako9xqbf19e0,upi,INR,0,30400,30400,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_f6kxkhrw3bmqac,payment,order_kpgpbub9kt4hxi,pay_f6kxkhrw3bmqac,upi,INR,0,91575,91575,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_f6shj01ifkvqdu,payment,order_klv1xy16s4ok1r,pay_f6shj01ifkvqdu,netbanking,INR,0,20652,21100,380,68,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_fqjab57nft6gpr,payment,order_kbx5z2wl0wda23," pay_fqjab57nft6gpr",card,INR,0,39642,40600,812,146,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_ko3py2uxrhhq68,payment,order_4v3r5hgpjtz76f,pay_ko3py2uxrhhq68,upi,INR,0,127200,127200,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_kudcpm6m1t5riw,payment,order_ri1y1bw557fhyf,pay_kudcpm6m1t5riw,upi,INR,0,2578300,2578300,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_mbmfj61dg3i3bc,payment,order_ovizhs2uchh52i,pay_mbmfj61dg3i3bc,wallet,INR,0,23766,24400,537,97,setl_kpn54so50xv26v,2025-05-26T05:30:00Z," 198901317371",processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_swj8809i2cksw9,payment,order_3qekw008r46z4n,pay_swj8809i2cksw9,upi,INR,0,281600,281600,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_taemhpu68il466,payment,order_cwqq8eeslwc6sh,pay_taemhpu68il466,card,INR,0,122018,124967,2499,450,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
rfnd_giicwaeo3vazg2,refund,order_teh5qqj1agaggu,pay_kbsri3zcovgyfu,,INR,9900,0,9900,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
rfnd_ij5ouwxmgli1pc,refund,order_kbbkj34jxus3ao,pay_6vjx7pdc8o86d7,,INR,1217592,0,1217592,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
rfnd_lw1sbd2v8zql9p,refund,order_qj1k5l2c04pvci,pay_e8c28ln1qsv3a1,,INR,52682,0,52682,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
rfnd_p0gbc2si76l5l1,refund,order_tl0sdck4j7iz5y,pay_1rs2h8nbz3feg8,,INR,321300,0,321300,0,0,setl_kpn54so50xv26v,2025-05-26T05:30:00Z,198901317371,processed,3604679,4228,761,2025-05-26T05:30:00Z
pay_4jurxxpwedpbvn,payment,order_vqv2gnpnfg6nau,pay_4jurxxpwedpbvn,upi,INR,0,20600,20600,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_8ks3yyvwe8jfed,payment,order_zc61ryapl41lrd,pay_8ks3yyvwe8jfed,upi,INR,0,3735186,3735186,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_bay76k4p9kbb0x,payment,order_rq2v5mk8brjcjj,pay_bay76k4p9kbb0x,netbanking,INR,0,155720,159100,2864,516,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_g4se9pbmdofcp2,payment,order_rjzdcyvoa20xzl,pay_g4se9pbmdofcp2,upi,INR,0,298751,298751,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
PAY_gwhqogcb028fu6,payment,order_q6j8gxqrprl1gk,pay_gwhqogcb028fu6,card,INR,0,9666,9900,198,36,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_h1ju6uewqmwpmw,payment,order_asad9smpjglbcc,pay_h1ju6uewqmwpmw,upi,INR,0,383000,383000,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_nfb9804192alff,payment,order_vif7r42vkbqdic,pay_nfb9804192alff,wallet,INR,0,18896,19400,427,77,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_oug41nleb0rde0,payment,order_rrcxplybk94hn6,pay_oug41nleb0rde0,netbanking,INR,0,19079,19493,351,63,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_pgd2ihr9drzz8t,payment,order_bditl6we7rnh57,pay_pgd2ihr9drzz8t,upi,INR,0,50700,50700,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
pay_xhlfl5q016qwhu,payment,order_7ay2v7ug3ucfmh,pay_xhlfl5q016qwhu,upi,INR,0,62803,63100,252,45,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
" PAY_ZRM8GX0J3DHGOM",payment,order_sw2gw9mipyot4g,pay_zrm8gx0j3dhgom,card,INR,0,23336,23900,478,86,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
rfnd_yd6gfllos0hksh,refund,order_4oy01621k9brdo,pay_xgqx9iio2baz6o,,INR,57200,0,57200,0,0,setl_lxaj9e6rxk2ge7,2025-05-27T05:30:00Z,816473286264,processed,4720537,4570,823,2025-05-27T05:30:00Z
adj_lw2q928a25rilh,adjustment,,,,,314100,0,314100,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_01x9szg2c19ev5,payment,order_hwq6zop5jptifa,pay_01x9szg2c19ev5,upi,INR,0,9900,9900,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_3laod1ryf457qz,payment,order_6btkin2be1bgxg,pay_3laod1ryf457qz,upi,INR,0,19000,19000,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_7s7g490i36sukd,payment,order_hc7ofxomg76b5m,pay_7s7g490i36sukd,upi,INR,0,351595,351595,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_a02qdg8a93hw1t,payment,order_y3ndqzdmjyl8af,pay_a02qdg8a93hw1t,card,INR,0,12178,12472,249,45,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_c9tzka5thbc4xp,payment,order_j2s1yd14x6efmx,pay_c9tzka5thbc4xp,upi,INR,0,342300,342300,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_cbwnew5hcbgi76,payment,order_oi8fu3m68zghs5,pay_cbwnew5hcbgi76,upi,INR,0,55600,55600,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_d7b2ijjtt9yynw,payment,order_syfxnwgddqfm3e,pay_d7b2ijjtt9yynw,card,INR,0,99069,101463,2029,365,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_f0zqlxkpynohmx,payment,order_pxirf496urb21e,pay_f0zqlxkpynohmx,wallet,INR,0,17630,18100,398,72,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
" PAY_GNGBQWUTRE9BSA",payment,order_da06cgb8xf5x2d,pay_gngbqwutre9bsa,upi,INR,0,53800,53800,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_itko0mczv5db56,payment,order_kziesmo5j2reye,pay_itko0mczv5db56,card,INR,0,9666,9900,198,36,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_jv6qn4wlqt9gvc,payment,order_fn0beiwnw9o20a,pay_jv6qn4wlqt9gvc,card,INR,0,324751,332600,6652,1197," SETL_rao7jvp7895zy4  ",2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_onme5vo6avslh8,payment,order_xwesfjp50drs20,pay_onme5vo6avslh8,card,INR,0,148120,151700,3034,546,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_oxmemxf27fjuuw,payment,order_cbh0nk8iltyshr,pay_oxmemxf27fjuuw,upi,INR,0,951000,951000,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_p7i56ibre9ckvt,payment,order_dwefbdif0b4n5d,pay_p7i56ibre9ckvt,upi,INR,0,27200,27200,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_sys65di7nztpln,payment,order_w17onf6ugb4dts,pay_sys65di7nztpln,upi,INR,0,45800,45800,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_yitg14gsjc0y7m,payment,order_bhhgv33r0f18hv,pay_yitg14gsjc0y7m,upi,INR,0,9900,9900,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_ylv9ys4qiusfc2,payment,order_ok2bdezmcdeoo5,pay_ylv9ys4qiusfc2,upi,INR,0,177962,177962,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_z6tmubyz586yeu,payment,order_xy6dkyxoz2cm9l,pay_z6tmubyz586yeu,upi,INR,0,43700,43700,0,0,setl_rao7jvp7895zy4,2025-05-28T05:30:00Z,571340436615,processed,2385071,12560,2261,2025-05-28T05:30:00Z
pay_0e2idmjxtkmgm6,payment,order_l9qtytoy9ll60w,pay_0e2idmjxtkmgm6,upi,INR,0,43800,43800,0,0,"SETL_y4d22bsf3bi6y5  ",2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_20r11u2wqoj3vw,payment,order_ncss4vlm73220y,pay_20r11u2wqoj3vw,upi,INR,0,9900,9900,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_3a0c7kf1tl57v2,payment,order_1apk3rawrje3sy,pay_3a0c7kf1tl57v2,wallet,INR,0,238835,245200,5394,971,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_64t1cdnh5zarti,payment,order_3ccs3iy2dr9cjh,pay_64t1cdnh5zarti,upi,INR,0,15800,15800,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_7npxvztvqpxccc,payment,order_a74e8kp9q8f338,"PAY_7npxvztvqpxccc ",card,INR,0,28609,29300,586,105,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
